Timestamp,Temperature
2024-09-13 10:42:39,53.954647
2024-09-13 10:42:40,53.9659233
2024-09-13 10:42:41,53.9592971
2024-09-13 10:42:42,53.9628105
2024-09-13 10:42:43,53.9661254
2024-09-13 10:42:45,53.9692268
2024-09-13 10:42:46,53.9820747
2024-09-13 10:42:47,53.9883003
2024-09-13 10:42:48,53.9894981
2024-09-13 10:42:49,53.9868316
2024-09-13 10:42:50,53.9872741
2024-09-13 10:42:52,53.9810829
2024-09-13 10:42:53,54.0000495
2024-09-13 10:42:54,53.9943275
2024-09-13 10:42:55,53.9893074
2024-09-13 10:42:56,53.9852333
2024-09-13 10:42:57,53.9915847
2024-09-13 10:42:59,53.9923057
2024-09-13 10:43:00,53.9957733
2024-09-13 10:43:01,54.002098
2024-09-13 10:43:02,54.0062866
2024-09-13 10:43:03,53.9939727
2024-09-13 10:43:04,53.9984321
2024-09-13 10:43:06,53.9969558
2024-09-13 10:43:07,53.9860725
2024-09-13 10:43:08,53.9959945
2024-09-13 10:43:09,53.9918518
2024-09-13 10:43:10,53.9911537
2024-09-13 10:43:11,53.9866294
2024-09-13 10:43:13,53.9991836
2024-09-13 10:43:14,53.9968261
2024-09-13 10:43:15,54.0038108
2024-09-13 10:43:16,54.0143013
2024-09-13 10:43:17,54.0220298
2024-09-13 10:43:18,54.0049133
2024-09-13 10:43:20,54.0081596
2024-09-13 10:43:21,54.0066757
2024-09-13 10:43:22,53.9993629
2024-09-13 10:43:23,53.996128
2024-09-13 10:43:24,53.9963607
2024-09-13 10:43:25,54.0082969
2024-09-13 10:43:27,53.9900512
2024-09-13 10:43:28,54.002777
2024-09-13 10:43:29,53.9970474
2024-09-13 10:43:30,53.9946441
2024-09-13 10:43:31,54.0068283
2024-09-13 10:43:32,54.010456
2024-09-13 10:43:34,54.0042228
2024-09-13 10:43:35,54.0150108
2024-09-13 10:43:36,54.0142402
2024-09-13 10:43:37,54.0119476
2024-09-13 10:43:38,54.0168457
2024-09-13 10:43:39,54.0096359
2024-09-13 10:43:41,54.0140533
2024-09-13 10:43:42,54.0186538
2024-09-13 10:43:43,54.0193519
2024-09-13 10:43:44,54.0139312
2024-09-13 10:43:45,54.0214729
2024-09-13 10:43:47,54.0272979
2024-09-13 10:43:48,54.0387001
2024-09-13 10:43:49,54.0316314
2024-09-13 10:43:50,54.0408248
2024-09-13 10:43:51,54.0429496
2024-09-13 10:43:52,54.0483055
2024-09-13 10:43:54,54.064064
2024-09-13 10:43:55,54.0721855
2024-09-13 10:43:56,54.0663604
2024-09-13 10:43:57,54.0684814
2024-09-13 10:43:58,54.0769348
2024-09-13 10:43:59,54.0668907
2024-09-13 10:44:01,54.0711517
2024-09-13 10:44:02,54.0734519
2024-09-13 10:44:03,54.0666084
2024-09-13 10:44:04,54.0778427
2024-09-13 10:44:05,54.091175
2024-09-13 10:44:06,54.1020812
2024-09-13 10:44:08,54.1096878
2024-09-13 10:44:09,54.1036949
2024-09-13 10:44:10,54.112442
2024-09-13 10:44:11,54.1159515
2024-09-13 10:44:12,54.1152496
2024-09-13 10:44:13,54.112648
2024-09-13 10:44:15,54.1115684
2024-09-13 10:44:16,54.1171684
2024-09-13 10:44:17,54.1227226
2024-09-13 10:44:18,54.1142311
2024-09-13 10:44:19,54.1211433
2024-09-13 10:44:20,54.1197166
2024-09-13 10:44:22,54.1242561
2024-09-13 10:44:23,54.1245651
2024-09-13 10:44:24,54.1271057
2024-09-13 10:44:25,54.118946
2024-09-13 10:44:26,54.1257514
2024-09-13 10:44:27,54.1250801
2024-09-13 10:44:29,54.1336174
2024-09-13 10:44:30,54.1303672
2024-09-13 10:44:31,54.1263923
2024-09-13 10:44:32,54.1335105
2024-09-13 10:44:33,54.1365013
2024-09-13 10:44:34,54.1478919
2024-09-13 10:44:36,54.1415023
2024-09-13 10:44:37,54.1369056
2024-09-13 10:44:38,54.1448135
2024-09-13 10:44:39,54.1487121
2024-09-13 10:44:40,54.1410522
2024-09-13 10:44:42,54.1420211
2024-09-13 10:44:43,54.1418876
2024-09-13 10:44:44,54.1371154
2024-09-13 10:44:45,54.1222
2024-09-13 10:44:46,54.1250572
2024-09-13 10:44:47,54.1392059
2024-09-13 10:44:49,54.1370048
2024-09-13 10:44:50,54.1354637
2024-09-13 10:44:51,54.1552238
2024-09-13 10:44:52,54.1704254
2024-09-13 10:44:53,54.1710586
2024-09-13 10:44:55,54.1767921
2024-09-13 10:44:56,54.1765747
2024-09-13 10:44:57,54.1808395
2024-09-13 10:44:58,54.1704177
2024-09-13 10:44:59,54.1769104
2024-09-13 10:45:01,54.1872406
2024-09-13 10:45:02,54.1815986
2024-09-13 10:45:03,54.1788825
2024-09-13 10:45:04,54.1800537
2024-09-13 10:45:05,54.1872558
2024-09-13 10:45:07,54.1922454
2024-09-13 10:45:08,54.1878852
2024-09-13 10:45:09,54.1848068
2024-09-13 10:45:10,54.1962814
2024-09-13 10:45:11,54.1936531
2024-09-13 10:45:12,54.1941032
2024-09-13 10:45:14,54.1986236
2024-09-13 10:45:15,54.1936607
2024-09-13 10:45:16,54.2055397
2024-09-13 10:45:17,54.2049331
2024-09-13 10:45:18,54.2023277
2024-09-13 10:45:20,54.2031326
2024-09-13 10:45:21,54.2026023
2024-09-13 10:45:22,54.1978569
2024-09-13 10:45:23,54.1934394
2024-09-13 10:45:24,54.1911888
2024-09-13 10:45:25,54.2006988
2024-09-13 10:45:27,54.1923027
2024-09-13 10:45:28,54.1939506
2024-09-13 10:45:29,54.1891288
2024-09-13 10:45:30,54.1951942
2024-09-13 10:45:31,54.1909294
2024-09-13 10:45:32,54.1892089
2024-09-13 10:45:34,54.1963119
2024-09-13 10:45:35,54.2035865
2024-09-13 10:45:36,54.1984786
2024-09-13 10:45:37,54.2134017
2024-09-13 10:45:38,54.2196121
2024-09-13 10:45:39,54.2186851
2024-09-13 10:45:41,54.2171363
2024-09-13 10:45:42,54.2201766
2024-09-13 10:45:43,54.2141532
2024-09-13 10:45:44,54.2199554
2024-09-13 10:45:45,54.227642
2024-09-13 10:45:46,54.2340698
2024-09-13 10:45:48,54.2382354
2024-09-13 10:45:49,54.2406425
2024-09-13 10:45:50,54.2365417
2024-09-13 10:45:51,54.2348823
2024-09-13 10:45:52,54.2397193
2024-09-13 10:45:53,54.2470626
2024-09-13 10:45:55,54.2438507
2024-09-13 10:45:56,54.243473
2024-09-13 10:45:57,54.2418136
2024-09-13 10:45:58,54.2336654
2024-09-13 10:45:59,54.2422523
2024-09-13 10:46:01,54.2421836
2024-09-13 10:46:02,54.2427597
2024-09-13 10:46:03,54.2424888
2024-09-13 10:46:04,54.2510528
2024-09-13 10:46:05,54.2609596
2024-09-13 10:46:06,54.2627639
2024-09-13 10:46:08,54.2636718
2024-09-13 10:46:09,54.2622337
2024-09-13 10:46:10,54.2573356
2024-09-13 10:46:11,54.250946
2024-09-13 10:46:12,54.2474899
2024-09-13 10:46:13,54.2578163
2024-09-13 10:46:15,54.257492
2024-09-13 10:46:16,54.2610664
2024-09-13 10:46:17,54.2595443
2024-09-13 10:46:18,54.2619094
2024-09-13 10:46:19,54.2615089
2024-09-13 10:46:20,54.2612495
2024-09-13 10:46:22,54.2566146
2024-09-13 10:46:23,54.2617454
2024-09-13 10:46:24,54.2625503
2024-09-13 10:46:25,54.2723312
2024-09-13 10:46:26,54.2736701
2024-09-13 10:46:27,54.2724838
2024-09-13 10:46:29,54.2807617
2024-09-13 10:46:30,54.2810096
2024-09-13 10:46:31,54.2725219
2024-09-13 10:46:32,54.2702941
2024-09-13 10:46:33,54.2682571
2024-09-13 10:46:34,54.2665214
2024-09-13 10:46:36,54.2669334
2024-09-13 10:46:37,54.2635231
2024-09-13 10:46:38,54.2580642
2024-09-13 10:46:39,54.2580642
2024-09-13 10:46:40,54.2571487
2024-09-13 10:46:42,54.2588348
2024-09-13 10:46:43,54.2590484
2024-09-13 10:46:44,54.2536811
2024-09-13 10:46:45,54.2621498
2024-09-13 10:46:46,54.2522315
2024-09-13 10:46:47,54.2592468
2024-09-13 10:46:49,54.2572479
2024-09-13 10:46:50,54.2648963
2024-09-13 10:46:51,54.2685813
2024-09-13 10:46:52,54.2597351
2024-09-13 10:46:53,54.2610664
2024-09-13 10:46:55,54.2642707
2024-09-13 10:46:56,54.2731971
2024-09-13 10:46:57,54.2619781
2024-09-13 10:46:58,54.2787055
2024-09-13 10:46:59,54.2790565
2024-09-13 10:47:00,54.2741241
2024-09-13 10:47:02,54.2829589
2024-09-13 10:47:03,54.2839851
2024-09-13 10:47:04,54.2917823
2024-09-13 10:47:05,54.2931137
2024-09-13 10:47:06,54.2902183
2024-09-13 10:47:07,54.2869338
2024-09-13 10:47:09,54.3004951
2024-09-13 10:47:10,54.3029594
2024-09-13 10:47:11,54.309391
2024-09-13 10:47:12,54.3033256
2024-09-13 10:47:13,54.2974433
2024-09-13 10:47:14,54.3055801
2024-09-13 10:47:16,54.2916603
2024-09-13 10:47:17,54.2998771
2024-09-13 10:47:18,54.3021774
2024-09-13 10:47:19,54.3133544
2024-09-13 10:47:20,54.3188323
2024-09-13 10:47:22,54.3167686
2024-09-13 10:47:23,54.316555
2024-09-13 10:47:24,54.3204612
2024-09-13 10:47:25,54.3282546
2024-09-13 10:47:26,54.3182296
2024-09-13 10:47:27,54.3085975
2024-09-13 10:47:29,54.3267288
2024-09-13 10:47:30,54.3186721
2024-09-13 10:47:31,54.325447
2024-09-13 10:47:32,54.3317375
2024-09-13 10:47:33,54.3415489
2024-09-13 10:47:34,54.346569
2024-09-13 10:47:36,54.3309249
2024-09-13 10:47:37,54.3281135
2024-09-13 10:47:38,54.3294639
2024-09-13 10:47:39,54.3335266
2024-09-13 10:47:40,54.3232345
2024-09-13 10:47:41,54.3300819
2024-09-13 10:47:43,54.3234939
2024-09-13 10:47:44,54.3320007
2024-09-13 10:47:45,54.3333778
2024-09-13 10:47:46,54.3273468
2024-09-13 10:47:47,54.3437385
2024-09-13 10:47:48,54.3401947
2024-09-13 10:47:50,54.3287086
2024-09-13 10:47:51,54.3327102
2024-09-13 10:47:52,54.3368415
2024-09-13 10:47:53,54.3294067
2024-09-13 10:47:54,54.3331527
2024-09-13 10:47:56,54.3205909
2024-09-13 10:47:57,54.315422
2024-09-13 10:47:58,54.3202056
2024-09-13 10:47:59,54.3228225
2024-09-13 10:48:00,54.3160362
2024-09-13 10:48:01,54.3220901
2024-09-13 10:48:03,54.3174591
2024-09-13 10:48:04,54.3337669
2024-09-13 10:48:05,54.3383331
2024-09-13 10:48:06,54.3344039
2024-09-13 10:48:07,54.3343467
2024-09-13 10:48:08,54.3449935
2024-09-13 10:48:10,54.3420677
2024-09-13 10:48:11,54.3317146
2024-09-13 10:48:12,54.3324966
2024-09-13 10:48:13,54.3350944
2024-09-13 10:48:14,54.3366279
2024-09-13 10:48:15,54.3192405
2024-09-13 10:48:17,54.3243751
2024-09-13 10:48:18,54.3182601
2024-09-13 10:48:19,54.3152656
2024-09-13 10:48:20,54.3168716
2024-09-13 10:48:21,54.3259124
2024-09-13 10:48:22,54.32518
2024-09-13 10:48:24,54.3196907
2024-09-13 10:48:25,54.3123855
2024-09-13 10:48:26,54.3261871
2024-09-13 10:48:27,54.3111572
2024-09-13 10:48:28,54.3139839
2024-09-13 10:48:29,54.3095703
2024-09-13 10:48:31,54.3172302
2024-09-13 10:48:32,54.3087615
2024-09-13 10:48:33,54.3185958
2024-09-13 10:48:34,54.3126678
2024-09-13 10:48:35,54.3098983
2024-09-13 10:48:37,54.3173522
2024-09-13 10:48:38,54.3214035
2024-09-13 10:48:39,54.3103485
2024-09-13 10:48:40,54.311798
2024-09-13 10:48:41,54.3079948
2024-09-13 10:48:42,54.3113441
2024-09-13 10:48:44,54.3161659
2024-09-13 10:48:45,54.3208885
2024-09-13 10:48:46,54.3166847
2024-09-13 10:48:47,54.3189277
2024-09-13 10:48:48,54.3223457
2024-09-13 10:48:49,54.3182983
2024-09-13 10:48:51,54.3207092
2024-09-13 10:48:52,54.3140106
2024-09-13 10:48:53,54.3178443
2024-09-13 10:48:54,54.3179321
2024-09-13 10:48:55,54.3212928
2024-09-13 10:48:57,54.3317642
2024-09-13 10:48:58,54.3331451
2024-09-13 10:48:59,54.3260536
2024-09-13 10:49:00,54.3231163
2024-09-13 10:49:01,54.3247642
2024-09-13 10:49:02,54.3132476
2024-09-13 10:49:04,54.3178482
2024-09-13 10:49:05,54.3218612
2024-09-13 10:49:06,54.3208312
2024-09-13 10:49:07,54.3251457
2024-09-13 10:49:08,54.3199462
2024-09-13 10:49:09,54.3206787
2024-09-13 10:49:11,54.317234
2024-09-13 10:49:12,54.3111686
2024-09-13 10:49:13,54.3125076
2024-09-13 10:49:14,54.3178138
2024-09-13 10:49:15,54.3099822
2024-09-13 10:49:17,54.3111114
2024-09-13 10:49:18,54.3087882
2024-09-13 10:49:19,54.312355
2024-09-13 10:49:20,54.3090019
2024-09-13 10:49:21,54.3051147
2024-09-13 10:49:22,54.3001251
2024-09-13 10:49:24,54.3052558
2024-09-13 10:49:25,54.2936592
2024-09-13 10:49:26,54.3030433
2024-09-13 10:49:27,54.3042831
2024-09-13 10:49:28,54.2967147
2024-09-13 10:49:30,54.3019065
2024-09-13 10:49:31,54.3116035
2024-09-13 10:49:32,54.3032569
2024-09-13 10:49:33,54.3055686
2024-09-13 10:49:34,54.3059921
2024-09-13 10:49:35,54.2956047
