Wavelength (nm),Current (A)
299.97,0.012131237373999994
305.027,0.012359526535999999
310.002,0.012192359179999999
314.976,0.01227612152
320.03,0.012444350782000003
325.003,0.012564766969999997
329.975,0.012293357272
335.027,0.013778631766
339.997,0.015933279473999997
344.967,0.021027407934
350.016,0.028442726265999994
354.984,0.037753312908
360.032,0.04928414906000001
364.999,0.061363725913999995
369.964,0.075275612126
375.009,0.09147889057599999
379.973,0.11484176575999998
385.016,0.15071848489999998
389.978,0.19813343954000007
395.02,0.25433056542
399.98,0.3163708765000001
405.019,0.3872473288399999
409.978,0.4672311890800001
415.015,0.5554688973200002
419.972,0.6454931730600002
425.007,0.6531773704999999
429.962,0.75324304648
434.995,0.8433334536400002
440.028,0.9133873433799999
444.979,1.007976417
450.01,1.0944704296
455.039,1.1633382106
459.987,1.2505309916
465.014,1.3476566568000001
469.961,1.4244822452000006
474.985,1.4885177533999996
480.009,1.5657315322
485.032,1.6453236151999997
489.973,1.7110730285999998
494.994,1.7707019849999994
500.013,1.8330374884
505.031,1.8973594810000005
509.968,1.9527779097999993
514.983,1.9927271627999994
519.997,2.034035996199999
525.01,2.0800967588
530.022,2.1338265752
535.033,2.1768477057999998
539.962,2.2115409806
544.97,2.2293365664
549.977,2.2481422655999994
554.982,2.2503604983999996
559.986,2.2654952192
564.989,2.359455852400001
569.99,2.3852899929999998
574.99,2.388132475999999
579.989,2.4024222465999996
584.986,2.4313889307999994
589.982,2.466906495
594.976,2.508592286400001
599.969,2.5361202622000003
604.961,2.5510893294
610.03,2.5378116943999998
615.018,2.5092086555999997
620.005,2.4622686142000005
624.991,2.4192710208
629.975,2.382813439599999
635.037,2.3652705669999996
640.018,2.3512659794
644.998,2.3408941073999996
649.976,2.3270863142
655.031,2.2995504004
660.006,2.257818184
664.979,2.2124856044
670.03,2.1592277432
675.0,2.1072605084000005
679.968,2.057950644199999
684.981,2.0574557537999993
690.022,2.1205119073999996
694.982,2.189136567
700.02,2.2474288605999995
704.977,2.291852435
710.01,2.3278537511999993
714.964,2.3586240951999997
719.994,2.3638155933999996
725.023,2.3662514299999997
729.971,2.3617069150000005
734.996,2.347790999
740.02,2.3402553934
744.963,2.3190262552
749.982,2.3107549570000008
755.0,2.2852973127999996
760.016,2.2540772386000008
765.03,2.2107450674
769.964,2.1572267912000003
774.974,2.056274084799999
779.982,1.8759854984000006
784.989,1.6124514460000001
789.993,1.2719442104
794.996,0.89003846834
799.996,0.5594325812000001
804.995,0.32701943112000004
809.991,0.18203248304000005
814.986,0.10050426304600003
819.979,0.05592736223999999
824.969,0.033517869731999994
830.036,0.021808381332000006
835.022,0.01572552819
840.007,0.012753309394
844.989,0.0113575205636
849.969,0.010460040484200002
