Wavelength (nm),Current (A)
350.018,0.009120978484000003
354.986,0.013279819416999999
360.033,0.018505760096000003
365.0,0.024287240099000008
369.966,0.030606166671999998
375.011,0.038274687836000014
379.975,0.04905351853599999
385.018,0.065990413338
389.98,0.088365907388
395.021,0.11466245565199998
399.982,0.14345817021199997
405.021,0.17630356811999995
409.98,0.21279906678000005
415.017,0.25298466325
419.974,0.2943024947199999
425.009,0.33621833777
429.964,0.37652383683999996
434.997,0.4148672156200002
440.03,0.45542640926000005
444.981,0.4939306769400002
450.011,0.5333968253
