Wavelength (nm),Current (A)
299.97,0.012381565427999999
305.027,0.012324825754000002
310.002,0.012432355304
314.976,0.012507920775999997
320.03,0.012676102360000004
325.003,0.012575833618000003
329.975,0.013083486685999996
335.027,0.013900746353999998
339.997,0.01637965551
344.967,0.021669746845999996
350.016,0.029237830403999996
354.984,0.039064862607999996
360.032,0.051040815361999996
364.999,0.06447246293
369.964,0.07887845690200002
375.009,0.09620539377399999
379.973,0.12099788194
385.016,0.1592409156400001
389.978,0.20917021079999998
395.02,0.27007657296000004
399.98,0.3351772512000001
405.019,0.41159319828000007
409.978,0.49520686216000004
415.015,0.58691860984
419.972,0.6835318954399999
425.007,0.6910782940399999
429.962,0.7969230766200001
434.995,0.8955634898800001
440.028,0.9691422290400002
444.979,1.0678495829999997
450.01,1.1584368844000001
455.039,1.2274708125999998
459.987,1.3191303919999995
465.014,1.4213389891999997
469.961,1.5025772638
474.985,1.5676171254
480.009,1.6445832779999998
485.032,1.7279702444
489.973,1.7927080462000007
494.994,1.852011323
500.013,1.9175817439999998
505.031,1.9838082622
509.968,2.0423927448000003
514.983,2.0840899844000003
519.997,2.1242261212000004
525.01,2.1726694195999996
530.022,2.2271296165999996
535.033,2.281886067
539.962,2.3149026722
544.97,2.3312890572
549.977,2.3455132008
554.982,2.3493784656
559.986,2.3750998828000007
564.989,2.4648603152
569.99,2.5039775128
574.99,2.5014495322
579.989,2.5155201193999996
584.986,2.5502330446
589.982,2.5889844843999996
594.976,2.6337234352000003
599.969,2.6660886858
604.961,2.6756808766
610.03,2.6618545816
615.018,2.6254295248000004
620.005,2.573621631
624.991,2.5262442826000004
629.975,2.4887654204000005
635.037,2.4682338429999997
640.018,2.4541146706000005
644.998,2.4497889896
649.976,2.4394594574
655.031,2.4053000405999994
660.006,2.3712305351999996
664.979,2.3239464714000007
670.03,2.2669191543999996
675.0,2.2117158178
679.968,2.1574025296
684.981,2.1596851205999994
690.022,2.2255668114000002
694.982,2.2915179014000002
700.02,2.3507408142
704.977,2.4008925008000004
710.01,2.440794506000001
714.964,2.4618180269999996
719.994,2.4728309716
725.023,2.4730512328
729.971,2.4663175486
734.996,2.4530183928000007
740.02,2.4372672784
744.963,2.4189918556000003
749.982,2.4040707066000007
755.0,2.3780458164000002
760.016,2.3477345367999995
765.03,2.2990282772000006
769.964,2.2277079196
774.974,2.1007861372
779.982,1.8527413863999995
784.989,1.4990124866000003
789.993,1.0853476878000001
794.996,0.6964451272800001
799.996,0.4123088080599999
804.995,0.23240218224000006
809.991,0.12799598244
814.986,0.07152352566200003
819.979,0.04157043288200001
824.969,0.025625179025999985
830.036,0.017637767412000002
835.022,0.014037581012000004
840.007,0.012031286918
844.989,0.010459988795800002
849.969,0.0101519705968
