Wavelength (nm),Current (A)
299.97,0.011967137595999999
305.027,0.012326585748000001
310.002,0.012613655720000004
314.976,0.012553220449999998
320.03,0.012678954996
325.003,0.012525817392000007
329.975,0.012831130761999994
335.027,0.013724547504000002
339.997,0.016456162075999998
344.967,0.021162279454
350.016,0.029079795844
354.984,0.038521804244
360.032,0.050507235771999996
364.999,0.06345795536
369.964,0.077178426034
375.009,0.09466064597600003
379.973,0.11874875557999996
385.016,0.15625487632
389.978,0.20503897462
395.02,0.26391676617999993
399.98,0.3288429743999999
405.019,0.40224008214000007
409.978,0.48432805006000007
415.015,0.5742453570200001
419.972,0.6685451585600001
425.007,0.6767510646999999
429.962,0.7773560339600002
434.995,0.8729393489400001
440.028,0.9444138771999999
444.979,1.0427774903999998
450.01,1.1331300258000003
455.039,1.2025294644
459.987,1.2931957862
465.014,1.3937271623999998
469.961,1.472531547
474.985,1.5386823434000005
480.009,1.6153120510000005
485.032,1.6961224125999994
489.973,1.7608403700000002
494.994,1.819410927
500.013,1.88326368
505.031,1.9459557667999996
509.968,1.9996702188
514.983,2.0424717044000005
519.997,2.0806840415999996
525.01,2.1295215271999997
530.022,2.1872978400000003
535.033,2.237337135600001
539.962,2.270294193999999
544.97,2.2861186684000003
549.977,2.2988315768
554.982,2.3033399056
559.986,2.3275836272000006
564.989,2.4146969651999997
569.99,2.4521142433999996
574.99,2.4529763264
579.989,2.4649429989999994
584.986,2.4998932414000006
589.982,2.5410245464
594.976,2.5848938318
599.969,2.6184126036000004
604.961,2.6294664998000012
610.03,2.6162422941999997
615.018,2.5787718482
620.005,2.5301559495999992
624.991,2.4790203570000005
629.975,2.4405369519999995
635.037,2.4157522536
640.018,2.4058156911999995
644.998,2.3961669152000002
649.976,2.3821814438
655.031,2.3571614744000007
660.006,2.3242287297999997
664.979,2.275509195
670.03,2.2187838363999997
675.0,2.1647005601999996
679.968,2.1130820892
684.981,2.1142659233999996
690.022,2.179332251999999
694.982,2.2444267648
700.02,2.3060815474000003
704.977,2.3573199982000004
710.01,2.397564664
714.964,2.4227533815999998
719.994,2.4352207852000003
725.023,2.4439424225999997
729.971,2.4268401812000002
734.996,2.4190369179999998
740.02,2.4025125358000006
744.963,2.3887995198
749.982,2.3671649213999997
755.0,2.3434938863999997
760.016,2.3108467483999995
765.03,2.2634558294
769.964,2.1936798952000003
774.974,2.0674078412
779.982,1.8201210211999992
784.989,1.4598431031999999
789.993,1.0422159864
794.996,0.6585397655999999
799.996,0.3839749922000001
804.995,0.21332848302000001
809.991,0.11669208537999999
814.986,0.06545897597999999
819.979,0.03801314267000001
824.969,0.0238152116
830.036,0.016882370133999996
835.022,0.013193147878000001
840.007,0.011172276802799998
844.989,0.010059073317800003
849.969,0.0100170889614
