Wavelength (nm),Current (A)
299.97,0.012403811196000003
305.027,0.012238549394
310.002,0.012254770238
314.976,0.012519760367999996
320.03,0.012695559565999999
325.003,0.012519378966000005
329.975,0.012763267744
335.027,0.013780200676
339.997,0.016240231662
344.967,0.020971059933999996
350.016,0.029182798113999993
354.984,0.03840733329999999
360.032,0.050347791633999994
364.999,0.06373628253999998
369.964,0.07762905115199999
375.009,0.09513134146800002
379.973,0.11972521411999998
385.016,0.15749160512
389.978,0.20728456029999998
395.02,0.266919712
399.98,0.33106273896
405.019,0.40572067448
409.978,0.4879625035199999
415.015,0.5772951454999999
419.972,0.67002697188
425.007,0.67842602442
429.962,0.7821144480199997
434.995,0.8777802188599996
440.028,0.9490426523400002
444.979,1.0460913556000002
450.01,1.1353694004
455.039,1.2031000948000001
459.987,1.2948776050000002
465.014,1.3946691658000006
469.961,1.473018942
474.985,1.5374887409999998
480.009,1.6125469111999993
485.032,1.6926130510000001
489.973,1.7623916335999994
494.994,1.8220791452000007
500.013,1.8861416242000004
505.031,1.9484562111999997
509.968,2.0081599999999997
514.983,2.0502967304
519.997,2.0889213889999994
525.01,2.1371828500000003
530.022,2.192803209799999
535.033,2.2459772825999993
539.962,2.2759012026
544.97,2.2975830363999994
549.977,2.3043467706
554.982,2.3078168382000004
559.986,2.3317755981999992
564.989,2.422140989600001
569.99,2.4551690148000005
574.99,2.4601582764
579.989,2.4801934104
584.986,2.5110471956
589.982,2.5468858144000004
594.976,2.5915554422
599.969,2.6271552033999996
604.961,2.6401375150000006
610.03,2.6290011638000004
615.018,2.5902580644000004
620.005,2.5466858008
624.991,2.4932174964000002
629.975,2.4580149218
635.037,2.436097746
640.018,2.4211886501999995
644.998,2.4154753768
649.976,2.4054764891999993
655.031,2.3776442478
660.006,2.3343760488000003
664.979,2.2896141385999997
670.03,2.231267495199999
675.0,2.1776158852
679.968,2.1260173647999996
684.981,2.1274460224
690.022,2.1971331212000003
694.982,2.264886861
700.02,2.3244255346
704.977,2.3746787355999994
710.01,2.4118523601999997
714.964,2.4407544749999994
719.994,2.4544645168000003
725.023,2.4552692844
729.971,2.4481273368000003
734.996,2.4361554713999998
740.02,2.4231602378
744.963,2.4039850618000003
749.982,2.3876444186
755.0,2.3611230186
760.016,2.334047389
765.03,2.2857745980000006
769.964,2.2182811298000003
774.974,2.0939807792
779.982,1.8465688302
784.989,1.4820542863999997
789.993,1.0592214085999998
794.996,0.66879976102
799.996,0.38784385035999996
804.995,0.21454368572000004
809.991,0.11729942780000002
814.986,0.065167641744
819.979,0.037761427348000004
824.969,0.023920750496
830.036,0.017024536646
835.022,0.013261626948000003
840.007,0.011317847694199999
844.989,0.010337527195200003
849.969,0.009958292232200003
